Year,Country code,count,Method,Moment,Value,Country
1998,IT,32183.0,Method 4,mean,0.7659142027368082,Italy
1999,IT,36039.0,Method 4,mean,0.7736105380519697,Italy
2000,IT,39484.0,Method 4,mean,0.7714449999108861,Italy
2001,IT,40779.0,Method 4,mean,0.7707548203803316,Italy
2002,IT,57797.0,Method 4,mean,0.8013744369066678,Italy
2003,IT,53927.0,Method 4,mean,0.8307936484922565,Italy
2004,IT,81018.0,Method 4,mean,0.8458020290906517,Italy
2005,IT,81219.0,Method 4,mean,0.8329683392643762,Italy
2006,IT,84119.0,Method 4,mean,0.8090433290817922,Italy
2007,IT,89968.0,Method 4,mean,0.8016834748640435,Italy
2008,IT,90503.0,Method 4,mean,0.8514256384416727,Italy
2009,IT,89416.0,Method 4,mean,0.9491249407294334,Italy
2010,IT,90538.0,Method 4,mean,0.8762752248625827,Italy
2011,IT,90770.0,Method 4,mean,0.870622665204667,Italy
2012,IT,89298.0,Method 4,mean,0.8995630215359827,Italy
2013,IT,89118.0,Method 4,mean,0.8776802599454308,Italy
2014,IT,89951.0,Method 4,mean,0.85076909704697,Italy
2015,IT,93001.0,Method 4,mean,0.8329143675270159,Italy
2016,IT,94771.0,Method 4,mean,0.815408498940682,Italy
2017,IT,95992.0,Method 4,mean,0.8012981715991908,Italy
2018,IT,16910.0,Method 4,mean,0.780438754808227,Italy
1986,GB,2.0,Method 1,mean,0.5402853711114062,United Kingdom
1987,GB,4.0,Method 1,mean,0.4791240084269557,United Kingdom
1988,GB,57.0,Method 1,mean,0.49718484945765795,United Kingdom
1989,GB,139.0,Method 1,mean,0.4532493817696785,United Kingdom
1990,GB,306.0,Method 1,mean,0.4353899190827289,United Kingdom
1991,GB,904.0,Method 1,mean,0.43219996183056686,United Kingdom
1992,GB,2380.0,Method 1,mean,0.43587113165614416,United Kingdom
1993,GB,3265.0,Method 1,mean,0.44158104826084577,United Kingdom
1994,GB,4495.0,Method 1,mean,0.4343423956193658,United Kingdom
1995,GB,8597.0,Method 1,mean,0.4029876019878021,United Kingdom
1996,GB,9350.0,Method 1,mean,0.41825976034234374,United Kingdom
1997,GB,8960.0,Method 1,mean,0.42372300670522145,United Kingdom
1998,GB,8761.0,Method 1,mean,0.43341250684074506,United Kingdom
1999,GB,8818.0,Method 1,mean,0.43583541079976174,United Kingdom
2000,GB,8526.0,Method 1,mean,0.4421475111144452,United Kingdom
2001,GB,8279.0,Method 1,mean,0.4489789878979681,United Kingdom
2002,GB,8276.0,Method 1,mean,0.45897057382714196,United Kingdom
2003,GB,8024.0,Method 1,mean,0.4525146379817009,United Kingdom
2004,GB,7543.0,Method 1,mean,0.44341913303384395,United Kingdom
2005,GB,7283.0,Method 1,mean,0.4406586804999535,United Kingdom
2006,GB,6967.0,Method 1,mean,0.4363051402288411,United Kingdom
2007,GB,6815.0,Method 1,mean,0.42854684749620287,United Kingdom
2008,GB,6552.0,Method 1,mean,0.42957512714904983,United Kingdom
2009,GB,7412.0,Method 1,mean,0.4371638672225104,United Kingdom
2010,GB,8692.0,Method 1,mean,0.3924452789031916,United Kingdom
2011,GB,7269.0,Method 1,mean,0.41707144414378583,United Kingdom
2012,GB,6944.0,Method 1,mean,0.4266017671618397,United Kingdom
2013,GB,6767.0,Method 1,mean,0.43198691712457804,United Kingdom
2014,GB,6762.0,Method 1,mean,0.4304648152530441,United Kingdom
2015,GB,6795.0,Method 1,mean,0.43416990038950604,United Kingdom
2016,GB,6750.0,Method 1,mean,0.43093507935534076,United Kingdom
2017,GB,6321.0,Method 1,mean,0.4332688756340695,United Kingdom
2018,GB,2927.0,Method 1,mean,0.43417090008139103,United Kingdom
2019,GB,20.0,Method 1,mean,0.30705985839603367,United Kingdom
1986,GB,4.0,Method 3,mean,1.3750520494797258,United Kingdom
1987,GB,35.0,Method 3,mean,0.6881104308357419,United Kingdom
1988,GB,263.0,Method 3,mean,0.797047112975077,United Kingdom
1989,GB,985.0,Method 3,mean,0.8667190867584755,United Kingdom
1990,GB,1644.0,Method 3,mean,0.8866653929921617,United Kingdom
1991,GB,2392.0,Method 3,mean,0.934156109734956,United Kingdom
1992,GB,3171.0,Method 3,mean,0.9263807095690788,United Kingdom
1993,GB,3353.0,Method 3,mean,0.9712896692322897,United Kingdom
1994,GB,5052.0,Method 3,mean,0.8175824278317276,United Kingdom
1995,GB,10375.0,Method 3,mean,0.7680553673469783,United Kingdom
1996,GB,11493.0,Method 3,mean,0.7714195130511339,United Kingdom
1997,GB,11222.0,Method 3,mean,0.7651107626333581,United Kingdom
1998,GB,11129.0,Method 3,mean,0.7860545207717771,United Kingdom
1999,GB,11235.0,Method 3,mean,0.8041759849943022,United Kingdom
2000,GB,11047.0,Method 3,mean,0.809973480471729,United Kingdom
2001,GB,10860.0,Method 3,mean,0.8421599152689125,United Kingdom
2002,GB,11062.0,Method 3,mean,0.8525354670967085,United Kingdom
2003,GB,10904.0,Method 3,mean,0.8346028711613986,United Kingdom
2004,GB,9514.0,Method 3,mean,0.8328029006491738,United Kingdom
2005,GB,9014.0,Method 3,mean,0.837349342100385,United Kingdom
2006,GB,8776.0,Method 3,mean,0.8304484870575033,United Kingdom
2007,GB,8823.0,Method 3,mean,0.7929298958729355,United Kingdom
2008,GB,8557.0,Method 3,mean,0.8120520650507528,United Kingdom
2009,GB,8167.0,Method 3,mean,0.8338911512298968,United Kingdom
2010,GB,8937.0,Method 3,mean,0.7473774104118952,United Kingdom
2011,GB,7576.0,Method 3,mean,0.7539549879795615,United Kingdom
2012,GB,7232.0,Method 3,mean,0.7560469359633241,United Kingdom
2013,GB,7041.0,Method 3,mean,0.7530896812352151,United Kingdom
2014,GB,7038.0,Method 3,mean,0.744522091456033,United Kingdom
2015,GB,7000.0,Method 3,mean,0.7442601417504852,United Kingdom
2016,GB,7044.0,Method 3,mean,0.749118565902583,United Kingdom
2017,GB,6811.0,Method 3,mean,0.7606900515423188,United Kingdom
2018,GB,3238.0,Method 3,mean,0.7409088407890356,United Kingdom
2019,GB,38.0,Method 3,mean,0.5567907756683644,United Kingdom
1981,GB,1.0,Method 4,mean,1.2747710040891052,United Kingdom
1982,GB,15.0,Method 4,mean,0.8657961242395795,United Kingdom
1983,GB,62.0,Method 4,mean,0.8502649662845843,United Kingdom
1984,GB,185.0,Method 4,mean,0.8418932482128669,United Kingdom
1985,GB,428.0,Method 4,mean,0.9179511410644049,United Kingdom
1986,GB,575.0,Method 4,mean,0.8760928005177169,United Kingdom
1987,GB,750.0,Method 4,mean,0.900495655211853,United Kingdom
1988,GB,1015.0,Method 4,mean,0.8797267280725153,United Kingdom
1989,GB,1301.0,Method 4,mean,0.9569530540191571,United Kingdom
1990,GB,1709.0,Method 4,mean,0.9826693790408682,United Kingdom
1991,GB,2490.0,Method 4,mean,1.0740508616984326,United Kingdom
1992,GB,3247.0,Method 4,mean,1.0279805376653877,United Kingdom
1993,GB,3406.0,Method 4,mean,1.0050427062590401,United Kingdom
1994,GB,5278.0,Method 4,mean,0.9194280385434785,United Kingdom
1995,GB,10607.0,Method 4,mean,0.8579991301192642,United Kingdom
1996,GB,11706.0,Method 4,mean,0.8640685711986259,United Kingdom
1997,GB,11441.0,Method 4,mean,0.8541501390019726,United Kingdom
1998,GB,11360.0,Method 4,mean,0.8805842999804612,United Kingdom
1999,GB,11506.0,Method 4,mean,0.9080431998082014,United Kingdom
2000,GB,11331.0,Method 4,mean,0.9119800486684758,United Kingdom
2001,GB,11142.0,Method 4,mean,0.9462811716940034,United Kingdom
2002,GB,11372.0,Method 4,mean,0.9580798083949339,United Kingdom
2003,GB,11294.0,Method 4,mean,0.940792213605102,United Kingdom
2004,GB,9888.0,Method 4,mean,0.93969564710027,United Kingdom
2005,GB,9503.0,Method 4,mean,0.9332264223630964,United Kingdom
2006,GB,9225.0,Method 4,mean,0.9240409197487554,United Kingdom
2007,GB,9187.0,Method 4,mean,0.8807983862734797,United Kingdom
2008,GB,8900.0,Method 4,mean,0.8978104766902663,United Kingdom
2009,GB,8527.0,Method 4,mean,0.9423258397383167,United Kingdom
2010,GB,9377.0,Method 4,mean,0.8360129218176254,United Kingdom
2011,GB,7854.0,Method 4,mean,0.832262482239344,United Kingdom
2012,GB,7467.0,Method 4,mean,0.8385178531789494,United Kingdom
2013,GB,7246.0,Method 4,mean,0.8404955739055208,United Kingdom
2014,GB,7234.0,Method 4,mean,0.8269680779993436,United Kingdom
2015,GB,7275.0,Method 4,mean,0.8229462599603308,United Kingdom
2016,GB,7373.0,Method 4,mean,0.8334274611967557,United Kingdom
2017,GB,7343.0,Method 4,mean,0.8424772474227078,United Kingdom
2018,GB,3636.0,Method 4,mean,0.8163102556271543,United Kingdom
2019,GB,71.0,Method 4,mean,0.6432344114531287,United Kingdom
1997,SE,498.0,Method 1,mean,0.458717363070899,Sweden
1998,SE,183.0,Method 1,mean,0.8355607849826953,Sweden
1999,SE,704.0,Method 1,mean,0.4861411848940586,Sweden
2000,SE,765.0,Method 1,mean,0.4701796441964811,Sweden
2001,SE,810.0,Method 1,mean,0.4970120782026204,Sweden
2002,SE,835.0,Method 1,mean,0.5157996639611392,Sweden
2003,SE,800.0,Method 1,mean,0.5089251248555653,Sweden
2004,SE,106.0,Method 1,mean,0.5528346542598095,Sweden
2005,SE,61.0,Method 1,mean,0.5044042302017803,Sweden
2006,SE,50.0,Method 1,mean,0.4838637957352098,Sweden
2007,SE,30.0,Method 1,mean,0.5423770897603208,Sweden
2008,SE,10.0,Method 1,mean,0.8041890349443521,Sweden
1997,SE,4026.0,Method 2,mean,0.36312436135639387,Sweden
1998,SE,9180.0,Method 2,mean,0.11462188151872105,Sweden
1999,SE,9018.0,Method 2,mean,0.3587041278912391,Sweden
2000,SE,9401.0,Method 2,mean,0.3689368310115032,Sweden
2001,SE,9865.0,Method 2,mean,0.3732918012188588,Sweden
2002,SE,10518.0,Method 2,mean,0.37624916053164975,Sweden
2003,SE,10880.0,Method 2,mean,0.3788022328142066,Sweden
2004,SE,7540.0,Method 2,mean,0.4956728357827791,Sweden
2005,SE,11400.0,Method 2,mean,0.5071644136051342,Sweden
2006,SE,11775.0,Method 2,mean,0.5018200453236561,Sweden
2007,SE,12017.0,Method 2,mean,0.5048763895287814,Sweden
2008,SE,12123.0,Method 2,mean,0.5104719695697237,Sweden
2009,SE,12337.0,Method 2,mean,0.5310309223842002,Sweden
2010,SE,12628.0,Method 2,mean,0.5139819613150172,Sweden
2011,SE,13037.0,Method 2,mean,0.5082013658447547,Sweden
2012,SE,13377.0,Method 2,mean,0.5170329985173573,Sweden
2013,SE,13748.0,Method 2,mean,0.5252827975317488,Sweden
2014,SE,14184.0,Method 2,mean,0.5194973201214844,Sweden
2015,SE,14530.0,Method 2,mean,0.5214550631928193,Sweden
2016,SE,14968.0,Method 2,mean,0.5208518322682613,Sweden
2017,SE,15414.0,Method 2,mean,0.5185422135568406,Sweden
2018,SE,6935.0,Method 2,mean,0.5121410441884977,Sweden
2019,SE,7.0,Method 2,mean,0.5199215353791917,Sweden
1997,SE,4322.0,Method 3,mean,0.7142488047125753,Sweden
1998,SE,8529.0,Method 3,mean,0.48441614882226264,Sweden
1999,SE,10147.0,Method 3,mean,0.7198432777031678,Sweden
2000,SE,10619.0,Method 3,mean,0.7143724470618937,Sweden
2001,SE,10887.0,Method 3,mean,0.7391439681865337,Sweden
2002,SE,5143.0,Method 3,mean,0.7752286677237563,Sweden
2003,SE,2023.0,Method 3,mean,0.8731268956432537,Sweden
2004,SE,8920.0,Method 3,mean,0.8095625394005491,Sweden
2005,SE,11801.0,Method 3,mean,0.7936713281767775,Sweden
2006,SE,11937.0,Method 3,mean,0.7825024048690717,Sweden
2007,SE,12106.0,Method 3,mean,0.7709309668105997,Sweden
2008,SE,12142.0,Method 3,mean,0.7879275700879417,Sweden
2009,SE,12184.0,Method 3,mean,0.8431458708639655,Sweden
2010,SE,12300.0,Method 3,mean,0.8083200570110917,Sweden
2011,SE,12497.0,Method 3,mean,0.7859283478763978,Sweden
2012,SE,12616.0,Method 3,mean,0.80578534900209,Sweden
2013,SE,12659.0,Method 3,mean,0.818617159796122,Sweden
2014,SE,12802.0,Method 3,mean,0.8001047930532031,Sweden
2015,SE,13025.0,Method 3,mean,0.7925896279206507,Sweden
2016,SE,13243.0,Method 3,mean,0.7921516240372236,Sweden
2017,SE,13410.0,Method 3,mean,0.7907567472109093,Sweden
2018,SE,5946.0,Method 3,mean,0.7697549150224644,Sweden
2019,SE,3.0,Method 3,mean,0.8290813456945441,Sweden
1994,SE,1.0,Method 4,mean,0.21925624451360626,Sweden
1996,SE,2.0,Method 4,mean,0.013382074009704707,Sweden
1997,SE,5039.0,Method 4,mean,0.803739532093177,Sweden
1998,SE,9224.0,Method 4,mean,0.5689939171016254,Sweden
1999,SE,10533.0,Method 4,mean,0.8209899196501544,Sweden
2000,SE,11034.0,Method 4,mean,0.8142086943577599,Sweden
2001,SE,11450.0,Method 4,mean,0.8490964451675951,Sweden
2002,SE,11959.0,Method 4,mean,0.8734037905495511,Sweden
2003,SE,12208.0,Method 4,mean,0.8937716488121876,Sweden
2004,SE,9383.0,Method 4,mean,0.8964123097493091,Sweden
2005,SE,12091.0,Method 4,mean,0.8761766546474833,Sweden
2006,SE,12264.0,Method 4,mean,0.8656680967593098,Sweden
2007,SE,12487.0,Method 4,mean,0.8459183248827381,Sweden
2008,SE,12558.0,Method 4,mean,0.8667499654404838,Sweden
2009,SE,12703.0,Method 4,mean,0.9324224304443935,Sweden
2010,SE,12986.0,Method 4,mean,0.8972964199456002,Sweden
2011,SE,13438.0,Method 4,mean,0.856135870824134,Sweden
2012,SE,13842.0,Method 4,mean,0.8739678396722875,Sweden
2013,SE,14164.0,Method 4,mean,0.8922732760884933,Sweden
2014,SE,14684.0,Method 4,mean,0.8684094887467241,Sweden
2015,SE,15016.0,Method 4,mean,0.8585711957866025,Sweden
2016,SE,15483.0,Method 4,mean,0.8638376790198331,Sweden
2017,SE,15877.0,Method 4,mean,0.8610892268259097,Sweden
2018,SE,7257.0,Method 4,mean,0.8221540959984996,Sweden
2019,SE,7.0,Method 4,mean,0.7625603979072396,Sweden
1993,PT,1.0,Method 1,mean,0.24412041392285982,Portugal
1994,PT,3.0,Method 1,mean,0.3191155015109218,Portugal
1995,PT,3.0,Method 1,mean,0.3709323801237747,Portugal
1996,PT,4.0,Method 1,mean,0.3873043246879165,Portugal
1997,PT,1214.0,Method 1,mean,0.3326969090932321,Portugal
1998,PT,3875.0,Method 1,mean,0.29113765267578195,Portugal
1999,PT,5374.0,Method 1,mean,0.3065550904513025,Portugal
2000,PT,5510.0,Method 1,mean,0.3091338638427758,Portugal
2001,PT,5122.0,Method 1,mean,0.3116668169986056,Portugal
2002,PT,105.0,Method 1,mean,0.3436151724712262,Portugal
2003,PT,70.0,Method 1,mean,0.37346384553477474,Portugal
2004,PT,15.0,Method 1,mean,0.3126121204551807,Portugal
2005,PT,15.0,Method 1,mean,0.358412465269339,Portugal
2006,PT,3.0,Method 1,mean,0.34939235989701717,Portugal
2008,PT,1.0,Method 1,mean,0.36880927422961823,Portugal
2009,PT,2.0,Method 1,mean,0.5073416339081052,Portugal
2010,PT,2.0,Method 1,mean,0.40268049638780734,Portugal
2011,PT,2.0,Method 1,mean,0.4434382394072005,Portugal
2012,PT,2.0,Method 1,mean,0.4392938182768741,Portugal
2013,PT,2.0,Method 1,mean,0.4069300773256055,Portugal
2014,PT,2.0,Method 1,mean,0.4313918301874604,Portugal
2015,PT,2.0,Method 1,mean,0.24811188635169973,Portugal
2016,PT,2.0,Method 1,mean,0.20267121433598614,Portugal
1993,PT,1.0,Method 2,mean,0.32017273288093767,Portugal
1994,PT,2.0,Method 2,mean,0.3138978668390433,Portugal
1995,PT,2.0,Method 2,mean,0.34431262591489387,Portugal
1996,PT,4.0,Method 2,mean,0.5300377260710415,Portugal
1997,PT,325.0,Method 2,mean,0.5554453741458529,Portugal
1998,PT,2128.0,Method 2,mean,0.3976060988727296,Portugal
1999,PT,3093.0,Method 2,mean,0.42367969783557796,Portugal
2000,PT,3530.0,Method 2,mean,0.4369928212642517,Portugal
2001,PT,3463.0,Method 2,mean,0.43649048350087466,Portugal
2002,PT,9891.0,Method 2,mean,0.530044418179555,Portugal
2003,PT,11069.0,Method 2,mean,0.5362741371846577,Portugal
2004,PT,10839.0,Method 2,mean,0.522322652548712,Portugal
2005,PT,25623.0,Method 2,mean,0.5665019869781973,Portugal
2006,PT,26490.0,Method 2,mean,0.5629539176747423,Portugal
2007,PT,26837.0,Method 2,mean,0.5607293686753536,Portugal
2008,PT,26038.0,Method 2,mean,0.5805590492087682,Portugal
2009,PT,25534.0,Method 2,mean,0.6010664855277839,Portugal
2010,PT,24306.0,Method 2,mean,0.5614912620424314,Portugal
2011,PT,23342.0,Method 2,mean,0.5929620394868874,Portugal
2012,PT,22972.0,Method 2,mean,0.6024558318615059,Portugal
2013,PT,22937.0,Method 2,mean,0.5755632045302032,Portugal
2014,PT,22890.0,Method 2,mean,0.5613420644096186,Portugal
2015,PT,23409.0,Method 2,mean,0.5469419666789713,Portugal
2016,PT,23585.0,Method 2,mean,0.548901164645778,Portugal
2017,PT,23555.0,Method 2,mean,0.5470274851732635,Portugal
2018,PT,442.0,Method 2,mean,0.6124404772942487,Portugal
1993,PT,1.0,Method 3,mean,0.5237134207870837,Portugal
1994,PT,2.0,Method 3,mean,0.609247663079043,Portugal
1995,PT,3.0,Method 3,mean,0.682326166930238,Portugal
1996,PT,4.0,Method 3,mean,0.7803479656643673,Portugal
1997,PT,1169.0,Method 3,mean,1.0266793158124912,Portugal
1998,PT,3844.0,Method 3,mean,0.7030192265981352,Portugal
1999,PT,5353.0,Method 3,mean,0.7260055399076648,Portugal
2000,PT,5863.0,Method 3,mean,0.7358514875549073,Portugal
2001,PT,5525.0,Method 3,mean,0.7371058069355824,Portugal
2002,PT,10488.0,Method 3,mean,0.8028260078318827,Portugal
2003,PT,11969.0,Method 3,mean,0.815809353343967,Portugal
2004,PT,11571.0,Method 3,mean,0.8002840788420498,Portugal
2005,PT,26292.0,Method 3,mean,0.8595158621546649,Portugal
2006,PT,27105.0,Method 3,mean,0.8645441563511365,Portugal
2007,PT,27524.0,Method 3,mean,0.860162779027057,Portugal
2008,PT,26685.0,Method 3,mean,0.8934705939125621,Portugal
2009,PT,26196.0,Method 3,mean,0.9312321698830843,Portugal
2010,PT,25012.0,Method 3,mean,0.9196477693074814,Portugal
2011,PT,23948.0,Method 3,mean,0.9833430693652703,Portugal
2012,PT,23457.0,Method 3,mean,1.022064406498311,Portugal
2013,PT,23649.0,Method 3,mean,0.9596005407462901,Portugal
2014,PT,23670.0,Method 3,mean,0.938528205719943,Portugal
2015,PT,24462.0,Method 3,mean,0.8995094322585714,Portugal
2016,PT,24703.0,Method 3,mean,0.8763649098061216,Portugal
2017,PT,25091.0,Method 3,mean,0.8844509419905615,Portugal
2018,PT,467.0,Method 3,mean,0.8654224453985334,Portugal
1993,PT,1.0,Method 4,mean,0.6883289124668435,Portugal
1994,PT,3.0,Method 4,mean,1.0898392290788663,Portugal
1995,PT,3.0,Method 4,mean,0.8427114205051932,Portugal
1996,PT,4.0,Method 4,mean,0.9662701361397449,Portugal
1997,PT,1171.0,Method 4,mean,1.0872441908882282,Portugal
1998,PT,3817.0,Method 4,mean,0.8716197052247874,Portugal
1999,PT,5318.0,Method 4,mean,0.9170403820319252,Portugal
2000,PT,5844.0,Method 4,mean,0.9274358152885537,Portugal
2001,PT,5497.0,Method 4,mean,0.9225809309929021,Portugal
2002,PT,9888.0,Method 4,mean,0.9926139122750224,Portugal
2003,PT,11110.0,Method 4,mean,1.004454215739828,Portugal
2004,PT,10837.0,Method 4,mean,0.9709506372278276,Portugal
2005,PT,25717.0,Method 4,mean,1.0194975340000363,Portugal
2006,PT,26606.0,Method 4,mean,1.0221691495700995,Portugal
2007,PT,27034.0,Method 4,mean,1.010758499172053,Portugal
2008,PT,26194.0,Method 4,mean,1.0361749112567653,Portugal
2009,PT,25682.0,Method 4,mean,1.0814230282790693,Portugal
2010,PT,24555.0,Method 4,mean,1.0518066069351826,Portugal
2011,PT,23483.0,Method 4,mean,1.1203930674219567,Portugal
2012,PT,22963.0,Method 4,mean,1.1628165032003017,Portugal
2013,PT,23248.0,Method 4,mean,1.0899726252955892,Portugal
2014,PT,23281.0,Method 4,mean,1.0581413360739378,Portugal
2015,PT,24165.0,Method 4,mean,1.0054530774035801,Portugal
2016,PT,24425.0,Method 4,mean,0.9748989936462,Portugal
2017,PT,24822.0,Method 4,mean,0.9813845083801811,Portugal
2018,PT,464.0,Method 4,mean,1.0102968988469212,Portugal
1985,DE,1.0,Method 1,std,,Germany
1986,DE,1.0,Method 1,std,,Germany
1987,DE,1.0,Method 1,std,,Germany
1988,DE,2.0,Method 1,std,0.05773191211899197,Germany
1989,DE,2.0,Method 1,std,0.045967183377077135,Germany
1990,DE,2.0,Method 1,std,0.22966832841256862,Germany
1991,DE,1.0,Method 1,std,,Germany
1993,DE,2.0,Method 1,std,0.07716667598961587,Germany
1994,DE,2.0,Method 1,std,0.07398357526230295,Germany
1995,DE,2.0,Method 1,std,0.04066817408690247,Germany
1996,DE,3.0,Method 1,std,0.10006282314065788,Germany
1997,DE,3.0,Method 1,std,0.10869331004645165,Germany
1998,DE,2.0,Method 1,std,0.24167913715147674,Germany
1999,DE,4.0,Method 1,std,0.02194325911461543,Germany
2000,DE,8.0,Method 1,std,0.13141738634538297,Germany
2001,DE,44.0,Method 1,std,0.1482637838262214,Germany
2002,DE,102.0,Method 1,std,0.1613762566171387,Germany
2003,DE,116.0,Method 1,std,0.1877661080575982,Germany
2004,DE,142.0,Method 1,std,0.16289417885485774,Germany
2005,DE,190.0,Method 1,std,0.1587032530010889,Germany
2006,DE,245.0,Method 1,std,0.16800247141323926,Germany
2007,DE,266.0,Method 1,std,0.17381165321787712,Germany
2008,DE,252.0,Method 1,std,0.17635951551186446,Germany
2009,DE,254.0,Method 1,std,0.21836282339133609,Germany
2010,DE,235.0,Method 1,std,0.18946972722098832,Germany
2011,DE,257.0,Method 1,std,0.1679788770175393,Germany
2012,DE,241.0,Method 1,std,0.1591451304446795,Germany
2013,DE,254.0,Method 1,std,0.16308057363362177,Germany
2014,DE,240.0,Method 1,std,0.1715839001679229,Germany
2015,DE,259.0,Method 1,std,0.18601249926514177,Germany
2016,DE,240.0,Method 1,std,0.20778688567029288,Germany
2017,DE,205.0,Method 1,std,0.17831383599027614,Germany
2018,DE,32.0,Method 1,std,0.1658183777048845,Germany
1987,DE,1.0,Method 2,std,,Germany
1988,DE,2.0,Method 2,std,0.022484802326510015,Germany
1989,DE,2.0,Method 2,std,0.020448929521595348,Germany
1990,DE,1.0,Method 2,std,,Germany
1991,DE,1.0,Method 2,std,,Germany
1993,DE,2.0,Method 2,std,0.25772510128941395,Germany
1994,DE,3.0,Method 2,std,0.17399293732955756,Germany
1995,DE,4.0,Method 2,std,0.09987033641822579,Germany
1996,DE,19.0,Method 2,std,0.1526643438327455,Germany
1997,DE,32.0,Method 2,std,0.1271810538235401,Germany
1998,DE,64.0,Method 2,std,0.16097945246541928,Germany
1999,DE,236.0,Method 2,std,0.2130548286012767,Germany
2000,DE,548.0,Method 2,std,0.2836225018137344,Germany
